id,text
318011000,"Oh, one other thing..."
318011010,"There are other Tarnished, like me, who hunt the Bloody Fingers."
318011020,"If a Bloody Finger threatens you, use this ring."
318011030,"If fortune takes your side, a hunter will come to your aid."
318013000,"Just joining the fray, Tarnished?"
318013010,"I am Yura, hunter of Bloody Fingers."
318013020,Have you ever faced a Bloody Finger?
318013030,They are Tarnished held in thrall by cessblood. Zealots who stalk their own.
318013040,"If you stay the path, you will face this blight, sooner or later."
318013050,Just remember. No kinship with their ilk remains. Their madness precludes it.
318013060,Don't let your emotions stay your blade.
318014000,"If fortune remains on your side, a hunter will come to your aid."
318015000,One last word of warning.
318015010,Stay clear of Agheel Lake. A great dragon roosts there.
318016000,Be on your way.
318016010,"Perhaps we will meet again, if fate permits."
318020000,"Well, we meet again."
318020010,Beware. A great dragon roosts at Agheel Lake.
318020020,And it's as fearsome as it is majestic.
318020030,"So, unless you're mad, or wish to be burned alive..."
318020040,stay clear of the lake.
318021000,"Hmm, I gave you fair warning."
318021010,"To stay clear of Agheel Lake, a known dragon roost."
318021020,"Don't be a fool. Turn back, before it's too late."
318022000,"Don't be a fool. Turn back, before it's too late."
318023000,"Ah, we meet again."
318023010,"To have fought Nerijus and lived, you must have seen your share of battle."
318023020,"To have fought Nerijus and escaped, fortune must smile upon you indeed."
318023030,"I am Yura, as you might recall, hunter of Bloody Fingers."
318023040,Tarnished held in thrall by cessblood. Zealots who stalk their own.
318023050,"If you stay the path, you are certain to face more of them."
318023060,Just remember. No kinship with their ilk remains. Their madness precludes it.
318023070,Don't let your emotions stay your blade.
318024000,"Ah, you must be the new Tarnished."
318024010,"You'd do well to steer clear of Agheel Lake, fledgling. A dragon roosts there..."
318025000,You bloody halfwit.
318025010,Picking a fight with a dragon?
318025020,"Well, I can tell you want to see it through."
318025030,Seems I'm forever crossing paths with hotheads like you.
318026000,"Ah, we meet again."
318026010,"I am Yura, as you might recall, hunter of Bloody Fingers."
318026020,Tarnished held in thrall by cessblood. Zealots who stalk their own.
318026030,"If you stay the path, you are certain to face more of them."
318026040,Just remember. No kinship with their ilk remains. Their madness precludes it.
318026050,Don't let your emotions stay your blade.
318027000,"Ah, you must be the new Tarnished."
318027010,"And quite the fool, by the look of it."
318027020,Picking a fight with a dragon? Hah.
318027030,"Well, I can tell you want to see it through."
318027040,Seems I'm forever crossing paths with hotheads like you.
318028000,I can tell you want to see it through.
318028010,Fools will be fools. Fight all the dragons you like.
318030000,There you are. That was my first dragon hunt in quite some time.
318030010,"Paired up with a hothead like you, it was just like old times."
318030040,"Now that you've so impressively felled that dragon, there's something you should know."
318030050,That heart you brought back. It's used in Dragon Communion.
318030060,"If you should find yourself overcome by hunger for the heart, yearning for its strength,"
318030070,then seek the decrepit church on the little island off the western coast.
318031000,"You must not forget, though."
318031010,Those who partake in Dragon Communion will one day shed their humanity.
318031020,"Their hunger for dragon, their yearning, only worsens."
318031030,"Until the floodgates burst, unleashing eternal torment."
318031040,"The strength of a mighty dragon. Magnificent, but deadly."
318031050,It's no surprise that Dragon Communion is ruinous.
318032000,"Beautiful work, felling that dragon."
318032010,"And as such, there's something you might like to know."
318033000,...
318033010,"Wretched worms, leave me be..."
318033020,
318034000,"Ah, you must be the new Tarnished."
318034010,That was my first dragon hunt in quite a while.
318034020,"Paired up with a hothead like you, it was just like old times."
318034030,"Now that you've so impressively felled that dragon, there's something you should know."
318034040,The heart you brought back. It's used in Dragon Communion.
318034050,"If you should find yourself overcome by hunger for the heart, yearning for its strength,"
318034060,then seek the decrepit church on the little island off the western coast.
318035000,"Ah, you must be the new Tarnished."
318035010,"Beautiful work, felling that dragon."
318035020,"And as such, there's something you might like to know."
318035030,That heart you brought back. It's used in Dragon Communion.
318035040,"If you should find yourself overcome by hunger for the heart, yearning for its strength,"
318035050,then seek the decrepit church on the little island off the western coast.
318040000,"Ah, oh, it's you. Thanks for your help there."
318040010,That Bloody Finger was a thorn in my side. And now I'm finally rid of him.
318040020,"Here's a token of thanks. Please, take it."
318041000,I may not have much time.
318041010,"I'm dying to see you, Eleonora... Violet Bloody Finger..."
318042000,"Yes, I've been tracking Eleonora for quite some time."
318042010,She is the deadliest of all Bloody Fingers. She's felled many an old hand already.
318042020,"But in spite of her cessblood zealotry, Eleonora is a proud knight."
318042030,"If she comes for you, do not think twice. You must flee."
318042040,There is no shame in self-preservation.
318043000,Be on your way.
318043010,"Perhaps we will meet again, if fate permits."
318070000,"Eleonora, it seems I am no match for you."
318070010,"But I've learned a thing or two myself, you see."
318070020,I've sliced the finger off.
318070030,"Please, please, Eleonora, yield to the cessblood no longer."
318070040,"Do not stain the immaculacy of your sword, your flesh, your fire..."
318080000,"Finally, we meet."
318080010,"The Tarnished, who would be Lord."
318080020,"Oh my, why the long face?"
318080030,I fear that you were previously acquainted with this vessel.
318080040,"Well, that is most unfortunate. For he is dead."
318080050,"As for his flesh, he gave it to me, Shabriri."
318080060,I hope you can make your peace with that.
318081000,You are about to sacrifice something precious.
318081010,"The life of a fair maiden, that you would toss into the fiery forge."
318081020,Only so that you may be Lord.
318081030,What a horrible thing to ponder.
318081040,"Your ascendency requires her sacrifice, whether she wishes it or not."
318081050,"But how would the Lord, crowned so, be looked upon?"
318082000,"Chosen Tarnished and would-be Lord, dare to tread the path of true rigor."
318082010,"Spare the poor girl, and singe your own flesh in her stead."
318082020,"If you are prepared to show resolve,"
318082030,"and attain Lordship through righteous hardship,"
318082040,"then heed the words of I, Shabriri."
318083000,"Chosen Tarnished, and would-be Lord."
318083010,"Descend into the depths, far below the Erdtree Capital."
318083020,"Seek audience with the Three Fingers, and the flame of frenzy."
318083030,"If you inherit the flame of frenzy, your flesh will serve as kindling,"
318083040,and the girl can be spared.
318083050,...setting you on the righteous path of lordship.
318083060,The path of the Lord of Chaos.
318083070,"Burn the Erdtree to the ground,"
318083080,and incinerate all that divides and distinguishes.
318083090,"Ahh, may chaos take the world!"
318083100,May chaos take the world!
318084000,"Chosen Tarnished, and would-be Lord."
318084010,"Descend into the depths, far below the Erdtree Capital."
318084020,"Seek audience with the Three Fingers, and the flame of frenzy."
318085000,"Burn the Erdtree to the ground,"
318085010,and incinerate all that divides and distinguishes.
318085020,"Ahh, may chaos take the world!"
318085030,May chaos take the world!
318800000,Ugh.
318801000,That will be quite enough.
318801010,What do you stand to gain by challenging me?
318802000,"Too late for you, eh?"
318802010,"Well, if you've succumbed to cessblood..."
318802020,it's better that I finish you here.
318803000,I had no choice.
318803010,Your death could have been much worse.
